bitrate,channels,id,mode,recordId,size,url
"112kbps","Joint stereo","4651","CBR","362","24375296","ftp://mds:mds@mds.kallisto.ru/Frenk_Herbert_-_Djuna_06.mp3"
"112kbps","Joint stereo","13081","CBR","362","24375296","ftp://mds:mds@ftp.mds-club.ru/Frenk_Herbert_-_Djuna_06.mp3"
"112kbps","Joint stereo","13084","CBR","363","28663808","http://mds.mds-club.ru/Frenk_Herbert_-_Djuna_08.mp3"
"112kbps","Joint stereo","3922","CBR","363","17580032","http://mds.kallisto.ru/Frenk_Herbert_-_Djuna_07.mp3"
"112kbps","Joint stereo","4654","CBR","363","28663808","http://mds.kallisto.ru/Frenk_Herbert_-_Djuna_08.mp3"
"112kbps","Joint stereo","11437","CBR","363","28663808","http://mds.datagrad.ru/download/Frenk_Herbert_-_Djuna_08.mp3"
"112kbps","Joint stereo","408","CBR","363","17580032","ftp://mds:mds@mds.kallisto.ru/Frenk_Herbert_-_Djuna_07.mp3"
"112kbps","Joint stereo","4653","CBR","363","28663808","ftp://mds:mds@mds.kallisto.ru/Frenk_Herbert_-_Djuna_08.mp3"
"112kbps","Joint stereo","13083","CBR","363","28663808","ftp://mds:mds@ftp.mds-club.ru/Frenk_Herbert_-_Djuna_08.mp3"
"128kbps","Single channel","13086","CBR","364","9601024","http://mds.mds-club.ru/Andrej_Lazarchuk_-_Iz_zhizni_serogo_volka.mp3"
"128kbps","Single channel","3923","CBR","364","9601024","http://mds.kallisto.ru/Andrej_Lazarchuk_-_Iz_zhizni_serogo_volka.mp3"
"128kbps","Single channel","11438","CBR","364","9601024","http://mds.datagrad.ru/download/Andrej_Lazarchuk_-_Iz_zhizni_serogo_volka.mp3"
"128kbps","Single channel","167","CBR","364","9601024","ftp://mds:mds@mds.kallisto.ru/Andrej_Lazarchuk_-_Iz_zhizni_serogo_volka.mp3"
"128kbps","Single channel","13085","CBR","364","9601024","ftp://mds:mds@ftp.mds-club.ru/Andrej_Lazarchuk_-_Iz_zhizni_serogo_volka.mp3"
"128kbps","Single channel","13088","CBR","365","52805632","http://mds.mds-club.ru/Andrej_Lazarchuk_-_Iz_temnoty.mp3"
"128kbps","Single channel","3924","CBR","365","52805632","http://mds.kallisto.ru/Andrej_Lazarchuk_-_Iz_temnoty.mp3"
"128kbps","Single channel","11439","CBR","365","52805632","http://mds.datagrad.ru/download/Andrej_Lazarchuk_-_Iz_temnoty.mp3"
"128kbps","Single channel","166","CBR","365","52805632","ftp://mds:mds@mds.kallisto.ru/Andrej_Lazarchuk_-_Iz_temnoty.mp3"
"128kbps","Single channel","13087","CBR","365","52805632","ftp://mds:mds@ftp.mds-club.ru/Andrej_Lazarchuk_-_Iz_temnoty.mp3"
"128kbps","Single channel","13090","CBR","366","10563584","http://mds.mds-club.ru/Andrej_Lazarchuk_-_Seredina_puti.mp3"
"128kbps","Single channel","3925","CBR","366","10563584","http://mds.kallisto.ru/Andrej_Lazarchuk_-_Seredina_puti.mp3"
"128kbps","Single channel","11440","CBR","366","10563584","http://mds.datagrad.ru/download/Andrej_Lazarchuk_-_Seredina_puti.mp3"
"128kbps","Single channel","170","CBR","366","10563584","ftp://mds:mds@mds.kallisto.ru/Andrej_Lazarchuk_-_Seredina_puti.mp3"
"128kbps","Single channel","13089","CBR","366","10563584","ftp://mds:mds@ftp.mds-club.ru/Andrej_Lazarchuk_-_Seredina_puti.mp3"
"112kbps","Joint stereo","13092","CBR","367","47984640","http://mds.mds-club.ru/Andrej_Lazarchuk_i_Mihail_Uspenskij_-_Zheltaja_podvodnaja_lodka_'Komsomolec_Mordovii'.mp3"
"112kbps","Joint stereo","3926","CBR","367","47984640","http://mds.kallisto.ru/Andrej_Lazarchuk_i_Mihail_Uspenskij_-_Zheltaja_podvodnaja_lodka_'Komsomolec_Mordovii'.mp3"
"112kbps","Joint stereo","11441","CBR","367","47984640","http://mds.datagrad.ru/download/Andrej_Lazarchuk_i_Mihail_Uspenskij_-_Zheltaja_podvodnaja_lodka_'Komsomolec_Mordovii'.mp3"
"112kbps","Joint stereo","172","CBR","367","47984640","ftp://mds:mds@mds.kallisto.ru/Andrej_Lazarchuk_i_Mihail_Uspenskij_-_Zheltaja_podvodnaja_lodka_'Komsomolec_Mordovii'.mp3"
"112kbps","Joint stereo","13091","CBR","367","47984640","ftp://mds:mds@ftp.mds-club.ru/Andrej_Lazarchuk_i_Mihail_Uspenskij_-_Zheltaja_podvodnaja_lodka_'Komsomolec_Mordovii'.mp3"
"112kbps","Joint stereo","13094","CBR","368","47665152","http://mds.mds-club.ru/German_Gesse_-_Avgust.mp3"
"112kbps","Joint stereo","3927","CBR","368","47665152","http://mds.kallisto.ru/German_Gesse_-_Avgust.mp3"
"112kbps","Joint stereo","11442","CBR","368","47665152","http://mds.datagrad.ru/download/German_Gesse_-_Avgust.mp3"
"112kbps","Joint stereo","451","CBR","368","47665152","ftp://mds:mds@mds.kallisto.ru/German_Gesse_-_Avgust.mp3"
"112kbps","Joint stereo","13093","CBR","368","47665152","ftp://mds:mds@ftp.mds-club.ru/German_Gesse_-_Avgust.mp3"
"112kbps","Joint stereo","13096","CBR","369","14553088","http://mds.mds-club.ru/German_Gesse_-_Lesnoj_chelovek.mp3"
"112kbps","Joint stereo","3928","CBR","369","14553088","http://mds.kallisto.ru/German_Gesse_-_Lesnoj_chelovek.mp3"
"112kbps","Joint stereo","11443","CBR","369","14553088","http://mds.datagrad.ru/download/German_Gesse_-_Lesnoj_chelovek.mp3"
"112kbps","Joint stereo","453","CBR","369","14553088","ftp://mds:mds@mds.kallisto.ru/German_Gesse_-_Lesnoj_chelovek.mp3"
"112kbps","Joint stereo","13095","CBR","369","14553088","ftp://mds:mds@ftp.mds-club.ru/German_Gesse_-_Lesnoj_chelovek.mp3"
"192kbps","Stereo","13098","CBR","370","9174912","http://mds.mds-club.ru/Edvard_Dansejni_-_Vodovorot.mp3"
"192kbps","Stereo","3929","CBR","370","9174912","http://mds.kallisto.ru/Edvard_Dansejni_-_Vodovorot.mp3"
"192kbps","Stereo","11444","CBR","370","9174912","http://mds.datagrad.ru/download/Edvard_Dansejni_-_Vodovorot.mp3"
"192kbps","Stereo","326","CBR","370","9174912","ftp://mds:mds@mds.kallisto.ru/Edvard_Dansejni_-_Vodovorot.mp3"
"192kbps","Stereo","13097","CBR","370","9174912","ftp://mds:mds@ftp.mds-club.ru/Edvard_Dansejni_-_Vodovorot.mp3"
"112kbps","Joint stereo","13100","CBR","371","6434816","http://mds.mds-club.ru/Edvard_Dansejni_-_Vremja_i_Bogi.mp3"
"112kbps","Joint stereo","3930","CBR","371","6434816","http://mds.kallisto.ru/Edvard_Dansejni_-_Vremja_i_Bogi.mp3"
"112kbps","Joint stereo","11445","CBR","371","6434816","http://mds.datagrad.ru/download/Edvard_Dansejni_-_Vremja_i_Bogi.mp3"
"112kbps","Joint stereo","327","CBR","371","6434816","ftp://mds:mds@mds.kallisto.ru/Edvard_Dansejni_-_Vremja_i_Bogi.mp3"
"112kbps","Joint stereo","13099","CBR","371","6434816","ftp://mds:mds@ftp.mds-club.ru/Edvard_Dansejni_-_Vremja_i_Bogi.mp3"
"192kbps","Stereo","13102","CBR","372","19615744","http://mds.mds-club.ru/Edvard_Dansejni_-_Prazdnyj_gorod.mp3"
"192kbps","Stereo","3931","CBR","372","19615744","http://mds.kallisto.ru/Edvard_Dansejni_-_Prazdnyj_gorod.mp3"
"192kbps","Stereo","11446","CBR","372","19615744","http://mds.datagrad.ru/download/Edvard_Dansejni_-_Prazdnyj_gorod.mp3"
"192kbps","Stereo","320","CBR","372","19615744","ftp://mds:mds@mds.kallisto.ru/Edvard_Dansejni_-_Prazdnyj_gorod.mp3"
"192kbps","Stereo","13101","CBR","372","19615744","ftp://mds:mds@ftp.mds-club.ru/Edvard_Dansejni_-_Prazdnyj_gorod.mp3"
"192kbps","Stereo","13104","CBR","373","15865856","http://mds.mds-club.ru/Edvard_Dansejni_-_Prividenie.mp3"
"192kbps","Stereo","3932","CBR","373","15865856","http://mds.kallisto.ru/Edvard_Dansejni_-_Prividenie.mp3"
"192kbps","Stereo","11447","CBR","373","15865856","http://mds.datagrad.ru/download/Edvard_Dansejni_-_Prividenie.mp3"
"192kbps","Stereo","321","CBR","373","15865856","ftp://mds:mds@mds.kallisto.ru/Edvard_Dansejni_-_Prividenie.mp3"
"192kbps","Stereo","13103","CBR","373","15865856","ftp://mds:mds@ftp.mds-club.ru/Edvard_Dansejni_-_Prividenie.mp3"
"192kbps","Stereo","13106","CBR","374","9316352","http://mds.mds-club.ru/Edvard_Dansejni_-_Sny_proroka.mp3"
"192kbps","Stereo","3933","CBR","374","9316352","http://mds.kallisto.ru/Edvard_Dansejni_-_Sny_proroka.mp3"
"192kbps","Stereo","11448","CBR","374","9316352","http://mds.datagrad.ru/download/Edvard_Dansejni_-_Sny_proroka.mp3"
"192kbps","Stereo","323","CBR","374","9316352","ftp://mds:mds@mds.kallisto.ru/Edvard_Dansejni_-_Sny_proroka.mp3"
"192kbps","Stereo","13105","CBR","374","9316352","ftp://mds:mds@ftp.mds-club.ru/Edvard_Dansejni_-_Sny_proroka.mp3"
"192kbps","Stereo","13108","CBR","375","20047872","http://mds.mds-club.ru/Edvard_Dansejni_-_Tajna_Bogov.mp3"
"192kbps","Stereo","3934","CBR","375","20047872","http://mds.kallisto.ru/Edvard_Dansejni_-_Tajna_Bogov.mp3"
"192kbps","Stereo","11449","CBR","375","20047872","http://mds.datagrad.ru/download/Edvard_Dansejni_-_Tajna_Bogov.mp3"
"192kbps","Stereo","325","CBR","375","20047872","ftp://mds:mds@mds.kallisto.ru/Edvard_Dansejni_-_Tajna_Bogov.mp3"
"192kbps","Stereo","13107","CBR","375","20047872","ftp://mds:mds@ftp.mds-club.ru/Edvard_Dansejni_-_Tajna_Bogov.mp3"
"192kbps","Stereo","13110","CBR","376","17866752","http://mds.mds-club.ru/Edvard_Dansejni_-_Chudesnoe_okno.mp3"
"192kbps","Stereo","3935","CBR","376","17866752","http://mds.kallisto.ru/Edvard_Dansejni_-_Chudesnoe_okno.mp3"
"192kbps","Stereo","11450","CBR","376","17866752","http://mds.datagrad.ru/download/Edvard_Dansejni_-_Chudesnoe_okno.mp3"
"192kbps","Stereo","319","CBR","376","17866752","ftp://mds:mds@mds.kallisto.ru/Edvard_Dansejni_-_Chudesnoe_okno.mp3"
"192kbps","Stereo","13109","CBR","376","17866752","ftp://mds:mds@ftp.mds-club.ru/Edvard_Dansejni_-_Chudesnoe_okno.mp3"
"192kbps","Stereo","13112","CBR","377","3459072","http://mds.mds-club.ru/Edvard_Dansejni_-_Shutka_Bogov.mp3"
"192kbps","Stereo","3936","CBR","377","3459072","http://mds.kallisto.ru/Edvard_Dansejni_-_Shutka_Bogov.mp3"
"192kbps","Stereo","11451","CBR","377","3459072","http://mds.datagrad.ru/download/Edvard_Dansejni_-_Shutka_Bogov.mp3"
"192kbps","Stereo","322","CBR","377","3459072","ftp://mds:mds@mds.kallisto.ru/Edvard_Dansejni_-_Shutka_Bogov.mp3"
"192kbps","Stereo","13111","CBR","377","3459072","ftp://mds:mds@ftp.mds-club.ru/Edvard_Dansejni_-_Shutka_Bogov.mp3"
"112kbps","Joint stereo","13114","CBR","378","32505856","http://mds.mds-club.ru/Aleksandr_Silaev_-_666_sposobov_poznat'_Buddu.mp3"
"112kbps","Joint stereo","3937","CBR","378","32505856","http://mds.kallisto.ru/Aleksandr_Silaev_-_666_sposobov_poznat'_Buddu.mp3"
"112kbps","Joint stereo","11452","CBR","378","32505856","http://mds.datagrad.ru/download/Aleksandr_Silaev_-_666_sposobov_poznat'_Buddu.mp3"
"112kbps","Joint stereo","142","CBR","378","32505856","ftp://mds:mds@mds.kallisto.ru/Aleksandr_Silaev_-_666_sposobov_poznat'_Buddu.mp3"
"112kbps","Joint stereo","13113","CBR","378","32505856","ftp://mds:mds@ftp.mds-club.ru/Aleksandr_Silaev_-_666_sposobov_poznat'_Buddu.mp3"
"64kbps","Single channel","13116","CBR","379","16961536","http://mds.mds-club.ru/Andrej_Lazarchuk_-_Mumija.mp3"
"64kbps","Single channel","3938","CBR","379","16961536","http://mds.kallisto.ru/Andrej_Lazarchuk_-_Mumija.mp3"
"64kbps","Single channel","11453","CBR","379","16961536","http://mds.datagrad.ru/download/Andrej_Lazarchuk_-_Mumija.mp3"
"64kbps","Single channel","169","CBR","379","16961536","ftp://mds:mds@mds.kallisto.ru/Andrej_Lazarchuk_-_Mumija.mp3"
"64kbps","Single channel","13115","CBR","379","16961536","ftp://mds:mds@ftp.mds-club.ru/Andrej_Lazarchuk_-_Mumija.mp3"
"128kbps","Single channel","13118","CBR","380","119619584","http://mds.mds-club.ru/Julij_Burkin_-_Babochka_i_vasilisk.mp3"
"128kbps","Single channel","3939","CBR","380","119619584","http://mds.kallisto.ru/Julij_Burkin_-_Babochka_i_vasilisk.mp3"
"128kbps","Single channel","11454","CBR","380","119619584","http://mds.datagrad.ru/download/Julij_Burkin_-_Babochka_i_vasilisk.mp3"
"128kbps","Single channel","510","CBR","380","119619584","ftp://mds:mds@mds.kallisto.ru/Julij_Burkin_-_Babochka_i_vasilisk.mp3"
"128kbps","Single channel","13117","CBR","380","119619584","ftp://mds:mds@ftp.mds-club.ru/Julij_Burkin_-_Babochka_i_vasilisk.mp3"
"192kbps","Stereo","13120","CBR","381","26267648","http://mds.mds-club.ru/Artur_Klark_-_Devjat'_milliardov_imjon_Boga.mp3"
"192kbps","Stereo","3940","CBR","381","26267648","http://mds.kallisto.ru/Artur_Klark_-_Devjat'_milliardov_imjon_Boga.mp3"
"192kbps","Stereo","11455","CBR","381","26267648","http://mds.datagrad.ru/download/Artur_Klark_-_Devjat'_milliardov_imjon_Boga.mp3"
"192kbps","Stereo","190","CBR","381","26267648","ftp://mds:mds@mds.kallisto.ru/Artur_Klark_-_Devjat'_milliardov_imjon_Boga.mp3"
"192kbps","Stereo","13119","CBR","381","26267648","ftp://mds:mds@ftp.mds-club.ru/Artur_Klark_-_Devjat'_milliardov_imjon_Boga.mp3"
"128kbps","Single channel","13122","CBR","382","20283264","http://mds.mds-club.ru/Robert_Shekli_-_Buhgalter.mp3"
"128kbps","Single channel","3941","CBR","382","20283264","http://mds.kallisto.ru/Robert_Shekli_-_Buhgalter.mp3"
"128kbps","Single channel","11456","CBR","382","20283264","http://mds.datagrad.ru/download/Robert_Shekli_-_Buhgalter.mp3"
"128kbps","Single channel","705","CBR","382","20283264","ftp://mds:mds@mds.kallisto.ru/Robert_Shekli_-_Buhgalter.mp3"
"128kbps","Single channel","13121","CBR","382","20283264","ftp://mds:mds@ftp.mds-club.ru/Robert_Shekli_-_Buhgalter.mp3"
"128kbps","Single channel","13124","CBR","383","52858880","http://mds.mds-club.ru/Teodor_Kogsuell_-_Stena_vokrug_mira.mp3"
"128kbps","Single channel","3942","CBR","383","52858880","http://mds.kallisto.ru/Teodor_Kogsuell_-_Stena_vokrug_mira.mp3"
"128kbps","Single channel","11457","CBR","383","52858880","http://mds.datagrad.ru/download/Teodor_Kogsuell_-_Stena_vokrug_mira.mp3"
"128kbps","Single channel","830","CBR","383","52858880","ftp://mds:mds@mds.kallisto.ru/Teodor_Kogsuell_-_Stena_vokrug_mira.mp3"
"128kbps","Single channel","13123","CBR","383","52858880","ftp://mds:mds@ftp.mds-club.ru/Teodor_Kogsuell_-_Stena_vokrug_mira.mp3"
"128kbps","Joint stereo","13126","CBR","384","46614528","http://mds.mds-club.ru/Stanislav_Lem_-_Futurologicheskij_kongress_01.mp3"
"128kbps","Joint stereo","3943","CBR","384","46614528","http://mds.kallisto.ru/Stanislav_Lem_-_Futurologicheskij_kongress_01.mp3"
"128kbps","Joint stereo","11458","CBR","384","46614528","http://mds.datagrad.ru/download/Stanislav_Lem_-_Futurologicheskij_kongress_01.mp3"
"128kbps","Joint stereo","795","CBR","384","46614528","ftp://mds:mds@mds.kallisto.ru/Stanislav_Lem_-_Futurologicheskij_kongress_01.mp3"
"128kbps","Joint stereo","13125","CBR","384","46614528","ftp://mds:mds@ftp.mds-club.ru/Stanislav_Lem_-_Futurologicheskij_kongress_01.mp3"
"128kbps","Joint stereo","13128","CBR","385","54511616","http://mds.mds-club.ru/Stanislav_Lem_-_Futurologicheskij_kongress_02.mp3"
"128kbps","Joint stereo","3944","CBR","385","54511616","http://mds.kallisto.ru/Stanislav_Lem_-_Futurologicheskij_kongress_02.mp3"
"128kbps","Joint stereo","11459","CBR","385","54511616","http://mds.datagrad.ru/download/Stanislav_Lem_-_Futurologicheskij_kongress_02.mp3"
"128kbps","Joint stereo","796","CBR","385","54511616","ftp://mds:mds@mds.kallisto.ru/Stanislav_Lem_-_Futurologicheskij_kongress_02.mp3"
"128kbps","Joint stereo","13127","CBR","385","54511616","ftp://mds:mds@ftp.mds-club.ru/Stanislav_Lem_-_Futurologicheskij_kongress_02.mp3"
"128kbps","Joint stereo","13130","CBR","386","58920960","http://mds.mds-club.ru/Stanislav_Lem_-_Futurologicheskij_kongress_03.mp3"
"128kbps","Joint stereo","3945","CBR","386","58920960","http://mds.kallisto.ru/Stanislav_Lem_-_Futurologicheskij_kongress_03.mp3"
"128kbps","Joint stereo","11460","CBR","386","58920960","http://mds.datagrad.ru/download/Stanislav_Lem_-_Futurologicheskij_kongress_03.mp3"
"128kbps","Joint stereo","797","CBR","386","58920960","ftp://mds:mds@mds.kallisto.ru/Stanislav_Lem_-_Futurologicheskij_kongress_03.mp3"
"128kbps","Joint stereo","13129","CBR","386","58920960","ftp://mds:mds@ftp.mds-club.ru/Stanislav_Lem_-_Futurologicheskij_kongress_03.mp3"
"192kbps","Stereo","13132","CBR","387","17573888","http://mds.mds-club.ru/Dzhon_Uindem_-_Neispol'zovannyj_propusk.mp3"
"192kbps","Stereo","3946","CBR","387","17573888","http://mds.kallisto.ru/Dzhon_Uindem_-_Neispol'zovannyj_propusk.mp3"
"192kbps","Stereo","11461","CBR","387","17573888","http://mds.datagrad.ru/download/Dzhon_Uindem_-_Neispol'zovannyj_propusk.mp3"
"192kbps","Stereo","296","CBR","387","17573888","ftp://mds:mds@mds.kallisto.ru/Dzhon_Uindem_-_Neispol'zovannyj_propusk.mp3"
"192kbps","Stereo","13131","CBR","387","17573888","ftp://mds:mds@ftp.mds-club.ru/Dzhon_Uindem_-_Neispol'zovannyj_propusk.mp3"
"128kbps","Single channel","13134","CBR","388","61763584","http://mds.mds-club.ru/Dzhon_Uindem_-_Tupaja_marsijashka.mp3"
"128kbps","Single channel","3947","CBR","388","61763584","http://mds.kallisto.ru/Dzhon_Uindem_-_Tupaja_marsijashka.mp3"
"128kbps","Single channel","11462","CBR","388","61763584","http://mds.datagrad.ru/download/Dzhon_Uindem_-_Tupaja_marsijashka.mp3"
"128kbps","Single channel","297","CBR","388","61763584","ftp://mds:mds@mds.kallisto.ru/Dzhon_Uindem_-_Tupaja_marsijashka.mp3"
"128kbps","Single channel","13133","CBR","388","61763584","ftp://mds:mds@ftp.mds-club.ru/Dzhon_Uindem_-_Tupaja_marsijashka.mp3"
"128kbps","Joint stereo","13136","CBR","389","73930752","http://mds.mds-club.ru/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_01.mp3"
"128kbps","Joint stereo","3948","CBR","389","73930752","http://mds.kallisto.ru/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_01.mp3"
"128kbps","Joint stereo","11463","CBR","389","73930752","http://mds.datagrad.ru/download/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_01.mp3"
"128kbps","Joint stereo","446","CBR","389","73930752","ftp://mds:mds@mds.kallisto.ru/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_01.mp3"
"128kbps","Joint stereo","13135","CBR","389","73930752","ftp://mds:mds@ftp.mds-club.ru/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_01.mp3"
"128kbps","Joint stereo","13138","CBR","390","74455040","http://mds.mds-club.ru/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_02.mp3"
"128kbps","Joint stereo","3949","CBR","390","74455040","http://mds.kallisto.ru/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_02.mp3"
"128kbps","Joint stereo","11464","CBR","390","74455040","http://mds.datagrad.ru/download/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_02.mp3"
"128kbps","Joint stereo","447","CBR","390","74455040","ftp://mds:mds@mds.kallisto.ru/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_02.mp3"
"128kbps","Joint stereo","13137","CBR","390","74455040","ftp://mds:mds@ftp.mds-club.ru/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_02.mp3"
"128kbps","Joint stereo","13140","CBR","391","82401280","http://mds.mds-club.ru/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_03.mp3"
"128kbps","Joint stereo","3950","CBR","391","82401280","http://mds.kallisto.ru/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_03.mp3"
"128kbps","Joint stereo","11465","CBR","391","82401280","http://mds.datagrad.ru/download/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_03.mp3"
"128kbps","Joint stereo","448","CBR","391","82401280","ftp://mds:mds@mds.kallisto.ru/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_03.mp3"
"128kbps","Joint stereo","13139","CBR","391","82401280","ftp://mds:mds@ftp.mds-club.ru/Genri_Lajon_Oldi_-_Zhivuschij_v_poslednij_raz_03.mp3"
"128kbps","Single channel","13142","CBR","392","43778048","http://mds.mds-club.ru/O'Genri_-_Kupidon_porcionno.mp3"
"128kbps","Single channel","3951","CBR","392","43778048","http://mds.kallisto.ru/O'Genri_-_Kupidon_porcionno.mp3"
"128kbps","Single channel","11466","CBR","392","43778048","http://mds.datagrad.ru/download/O'Genri_-_Kupidon_porcionno.mp3"
"128kbps","Single channel","630","CBR","392","43778048","ftp://mds:mds@mds.kallisto.ru/O'Genri_-_Kupidon_porcionno.mp3"
"128kbps","Single channel","13141","CBR","392","43778048","ftp://mds:mds@ftp.mds-club.ru/O'Genri_-_Kupidon_porcionno.mp3"
"128kbps","Single channel","13144","CBR","393","14336000","http://mds.mds-club.ru/O'Genri_-_Privorotnoe_zel'e_Ajki_Shonshtejna.mp3"
"128kbps","Single channel","3952","CBR","393","14336000","http://mds.kallisto.ru/O'Genri_-_Privorotnoe_zel'e_Ajki_Shonshtejna.mp3"
"128kbps","Single channel","11467","CBR","393","14336000","http://mds.datagrad.ru/download/O'Genri_-_Privorotnoe_zel'e_Ajki_Shonshtejna.mp3"
"128kbps","Single channel","632","CBR","393","14336000","ftp://mds:mds@mds.kallisto.ru/O'Genri_-_Privorotnoe_zel'e_Ajki_Shonshtejna.mp3"
"128kbps","Single channel","13143","CBR","393","14336000","ftp://mds:mds@ftp.mds-club.ru/O'Genri_-_Privorotnoe_zel'e_Ajki_Shonshtejna.mp3"
"128kbps","Single channel","13146","CBR","394","23732224","http://mds.mds-club.ru/O'Genri_-_Princessa_i_puma.mp3"
"128kbps","Single channel","3953","CBR","394","23732224","http://mds.kallisto.ru/O'Genri_-_Princessa_i_puma.mp3"
"128kbps","Single channel","11468","CBR","394","23732224","http://mds.datagrad.ru/download/O'Genri_-_Princessa_i_puma.mp3"
"128kbps","Single channel","631","CBR","394","23732224","ftp://mds:mds@mds.kallisto.ru/O'Genri_-_Princessa_i_puma.mp3"
"128kbps","Single channel","13145","CBR","394","23732224","ftp://mds:mds@ftp.mds-club.ru/O'Genri_-_Princessa_i_puma.mp3"
"128kbps","Single channel","13148","CBR","395","9912320","http://mds.mds-club.ru/O'Genri_-_Roman_birzhevogo_maklera.mp3"
"128kbps","Single channel","3954","CBR","395","9912320","http://mds.kallisto.ru/O'Genri_-_Roman_birzhevogo_maklera.mp3"
"128kbps","Single channel","11469","CBR","395","9912320","http://mds.datagrad.ru/download/O'Genri_-_Roman_birzhevogo_maklera.mp3"
"128kbps","Single channel","633","CBR","395","9912320","ftp://mds:mds@mds.kallisto.ru/O'Genri_-_Roman_birzhevogo_maklera.mp3"
"128kbps","Single channel","13147","CBR","395","9912320","ftp://mds:mds@ftp.mds-club.ru/O'Genri_-_Roman_birzhevogo_maklera.mp3"
"128kbps","Joint stereo","13150","CBR","396","76515328","http://mds.mds-club.ru/Pol_Anderson_-_Byt'_carem_01.mp3"
